ID1,HHID,HVIDX,QHCLUSTER,QHNUMBER,QHHOME,PS109_1R,PS109_1A,PS109_1M,PS109_1S,PS7
2021,      261007901,6,2610,79,1,1,0,4,2,2
2021,      261008901,5,2610,89,1,1,6,2,2,1
2021,      261012201,5,2610,122,1,1,1,3,2,1
2021,      261102901,3,2611,29,1,1,5,7,1,1
2021,      261102901,5,2611,29,1,1,0,7,1,2
2021,      261102901,9,2611,29,1,1,3,7,2,3
2021,      261110001,5,2611,100,1,1,5,6,2,1
2021,      261203401,2,2612,34,1,1,4,7,2,1
2021,      261207301,3,2612,73,1,1,7,4,2,1
2021,      261211001,7,2612,110,1,2, , ,2,1
2021,      261211301,4,2612,113,1,1,3,7,2,1
2021,      261216701,3,2612,167,1,1,3,7,1,1
2021,      261216701,4,2612,167,1,1,0,7,2,2
2021,      261217901,4,2612,179,1,1,0,5,1,1
2021,      261217901,5,2612,179,1,1,0,5,2,2
2021,      261410901,3,2614,109,1,1,98,4,2,1
2021,      261413801,3,2614,138,1,1,3,3,2,1
2021,      261414801,4,2614,148,1,1,0,1,1,1
2021,      261414801,5,2614,148,1,1,0,2,1,2
2021,      261414801,8,2614,148,1,1,1,4,2,3
2021,      261416201,2,2614,162,1,2, , ,1,1
2021,      261416201,3,2614,162,1,1,0,3,2,2
2021,      261502901,2,2615,29,1,1,6,2,1,1
2021,      261502901,3,2615,29,1,1,4,2,2,2
2021,      261503801,4,2615,38,1,2, , ,2,1
2021,      261504201,8,2615,42,1,1,3,3,2,1
2021,      261506101,2,2615,61,1,1,0,4,1,1
2021,      261506101,3,2615,61,1,1,0,4,2,2
2021,      261506301,4,2615,63,1,1,0,3,1,1
2021,      261506301,6,2615,63,1,1,0,3,2,2
2021,      261600901,3,2616,9,1,1,6,1,1,1
2021,      261600901,4,2616,9,1,1,1,3,2,2
2021,      261607101,4,2616,71,1,1,0,3,2,1
2021,      261609001,5,2616,90,1,1,2,3,2,1
2021,      261709901,3,2617,99,1,1,7,4,1,1
2021,      261709901,4,2617,99,1,1,4,4,2,2
2021,      261710301,4,2617,103,1,1,3,7,2,1
2021,      261712401,3,2617,124,1,1,1,5,1,1
2021,      261712401,4,2617,124,1,1,1,5,1,2
2021,      261712401,6,2617,124,1,1,4,5,1,3
2021,      261712401,7,2617,124,1,1,4,5,2,4
2021,      261800501,5,2618,5,1,2, , ,2,1
2021,      261806801,3,2618,68,1,1,0,4,2,1
2021,      261905401,3,2619,54,1,1,4,8,1,1
2021,      261905401,4,2619,54,1,1,1,8,2,2
2021,      261907401,3,2619,74,1,1,4,8,2,1
2021,      261910201,4,2619,102,1,1,4,0,1,1
2021,      261910201,5,2619,102,1,1,1,9,2,2
2021,      261911401,3,2619,114,1,1,2,10,2,1
2021,      261915301,4,2619,153,1,1,0,8,2,1
2021,      261919101,3,2619,191,1,1,5,10,2,1
2021,      262000801,6,2620,8,1,1,1,9,2,1
2021,      262006402,3,2620,64,2,1,3,9,1,1
2021,      262006402,4,2620,64,2,1,1,9,2,2
2021,      262007201,4,2620,72,1,1,1,9,2,1
2021,      262010401,3,2620,104,1,1,0,9,2,1
2021,      262101201,4,2621,12,1,2, , ,1,1
2021,      262101201,5,2621,12,1,2, , ,2,2
2021,      262104701,3,2621,47,1,1,3,3,2,1
2021,      262106101,5,2621,61,1,1,1,3,2,1
2021,      262107801,5,2621,78,1,1,3,3,2,1
2021,      262114101,4,2621,141,1,1,1,3,2,1
2021,      262201101,3,2622,11,1,1,5,0,1,1
2021,      262201101,4,2622,11,1,1,3,0,2,2
2021,      262205401,3,2622,54,1,1,0,4,2,1
2021,      262205901,3,2622,59,1,1,1,3,2,1
2021,      262208101,4,2622,81,1,1,1,2,2,1
2021,      262208102,3,2622,81,2,1,0,2,2,1
2021,      262209201,2,2622,92,1,1,2,3,1,1
2021,      262209201,3,2622,92,1,1,2,0,1,2
2021,      262209201,4,2622,92,1,1,0,3,2,3
2021,      262209301,4,2622,93,1,1,0,4,2,1
2021,      262210501,4,2622,105,1,1,1,3,2,1
2021,      262300401,3,2623,4,1,1,0,6,2,1
2021,      262302701,3,2623,27,1,1,1,8,2,1
2021,      262305501,2,2623,55,1,2, , ,2,1
2021,      262309901,3,2623,99,1,1,1,5,1,1
2021,      262309901,4,2623,99,1,1,1,5,2,2
2021,      262400501,3,2624,5,1,1,1,7,2,1
2021,      262400801,4,2624,8,1,1,0,4,2,1
2021,      262401901,5,2624,19,1,1,3,0,2,1
2021,      262402001,4,2624,20,1,1,7,6,1,1
2021,      262402001,5,2624,20,1,1,2,5,1,2
2021,      262402001,6,2624,20,1,1,0,5,1,3
2021,      262402001,10,2624,20,1,1,6,3,2,4
2021,      262404501,5,2624,45,1,1,1,6,2,1
2021,      262502501,4,2625,25,1,1,6,10,1,1
2021,      262502501,5,2625,25,1,1,3,10,2,2
2021,      262507801,4,2625,78,1,1,2,0,2,1
2021,      262508101,4,2625,81,1,2, , ,2,1
2021,      262510301,4,2625,103,1,1,0,1,2,1
2021,      262511301,3,2625,113,1,1,6,10,1,1
2021,      262511301,4,2625,113,1,1,3,10,1,2
2021,      262511301,5,2625,113,1,1,2,10,2,3
2021,      262602601,3,2626,26,1,1,0,7,2,1
2021,      262604301,4,2626,43,1,2, , ,2,1
2021,      262704701,6,2627,47,1,1,0,3,2,1
2021,      262705801,4,2627,58,1,2, , ,2,1
2021,      262709801,3,2627,98,1,1,1,3,1,1
2021,      262709801,4,2627,98,1,1,0,3,2,2
2021,      262712301,4,2627,123,1,1,1,3,2,1
2021,      262714701,3,2627,147,1,1,0,4,2,1
2021,      262802201,3,2628,22,1,1,0,5,2,1
2021,      262808801,4,2628,88,1,1,7,0,1,1
2021,      262808801,5,2628,88,1,1,0,1,2,2
2021,      262900401,3,2629,4,1,1,0,7,1,1
2021,      262900401,4,2629,4,1,1,0,7,2,2
2021,      262901001,2,2629,10,1,1,6,9,1,1
2021,      262901001,3,2629,10,1,2, , ,2,2
2021,      262901101,4,2629,11,1,1,0,7,2,1
2021,      262905001,4,2629,50,1,1,1,9,2,1
2021,      262911401,4,2629,114,1,1,1,9,2,1
2021,      262917701,3,2629,177,1,1,0,9,2,1
2021,      263003101,3,2630,31,1,1,5,5,2,1
2021,      263003701,4,2630,37,1,1,7,8,1,1
2021,      263003701,5,2630,37,1,1,2,8,2,2
2021,      263004601,3,2630,46,1,2, , ,2,1
2021,      263013801,3,2630,138,1,1,0,2,1,1
2021,      263013801,4,2630,138,1,1,0,3,2,2
2021,      263100801,5,2631,8,1,1,1,6,2,1
2021,      263101001,3,2631,10,1,1,5,9,1,1
2021,      263101001,4,2631,10,1,1,0,9,2,2
2021,      263102201,3,2631,22,1,1,2,0,2,1
2021,      263103901,4,2631,39,1,1,2,0,1,1
2021,      263103901,5,2631,39,1,1,3,0,1,2
2021,      263103901,6,2631,39,1,1,4,0,2,3
2021,      263104301,4,2631,43,1,1,0,4,2,1
2021,      263104601,3,2631,46,1,1,6,0,1,1
2021,      263104601,4,2631,46,1,1,2,0,2,2
2021,      263105401,3,2631,54,1,1,1,8,1,1
2021,      263105401,4,2631,54,1,1,1,8,1,2
2021,      263105401,5,2631,54,1,1,0,8,2,3
2021,      263200501,5,2632,5,1,1,0,6,2,1
2021,      263201601,3,2632,16,1,1,0,6,2,1
2021,      263202801,3,2632,28,1,1,4,6,2,1
2021,      263203101,3,2632,31,1,1,0,3,2,1
2021,      263204301,3,2632,43,1,1,0,6,2,1
2021,      263207001,4,2632,70,1,1,0,6,2,1
2021,      263207501,3,2632,75,1,1,4,7,1,1
2021,      263207501,4,2632,75,1,1,0,7,2,2
2021,      263300801,2,2633,8,1,1,5,8,1,1
2021,      263300801,3,2633,8,1,1,1,8,2,2
2021,      263302701,3,2633,27,1,1,3,11,2,1
2021,      263303301,4,2633,33,1,1,1,6,1,1
2021,      263303301,5,2633,33,1,1,0,6,2,2
2021,      263304501,3,2633,45,1,1,5,6,1,1
2021,      263304501,4,2633,45,1,1,3,6,2,2
2021,      263306101,6,2633,61,1,1,7,11,2,1
2021,      263307701,3,2633,77,1,1,3,6,2,1
2021,      263311201,3,2633,112,1,1,1,0,2,1
2021,      263400701,3,2634,7,1,1,1,6,2,1
2021,      263403601,4,2634,36,1,1,2,6,2,1
2021,      263407701,8,2634,77,1,1,98,98,2,1
2021,      263413401,4,2634,134,1,1,3,0,2,1
2021,      263413502,3,2634,135,2,1,4,5,2,1
2021,      263413503,3,2634,135,3,1,8,0,1,1
2021,      263413503,4,2634,135,3,1,4,5,1,2
2021,      263413503,5,2634,135,3,1,0,6,2,3
2021,      263413801,3,2634,138,1,1,1,6,2,1
2021,      263502201,3,2635,22,1,1,6,7,2,1
2021,      263505201,3,2635,52,1,1,2,6,2,1
2021,      263506601,3,2635,66,1,1,1,6,2,1
2021,      263511001,2,2635,110,1,1,1,6,1,1
2021,      263511001,3,2635,110,1,1,0,6,2,2
2021,      263513601,5,2635,136,1,1,2,6,2,1
2021,      263608201,3,2636,82,1,1,1,10,2,1
2021,      263608401,5,2636,84,1,1,4,10,2,1
2021,      263611701,3,2636,117,1,1,5,9,2,1
2021,      263706801,3,2637,68,1,1,5,8,1,1
2021,      263706801,4,2637,68,1,1,0,8,2,2
2021,      263708401,3,2637,84,1,1,4,8,1,1
2021,      263708401,4,2637,84,1,1,1,8,2,2
2021,      263711202,4,2637,112,2,1,0,8,1,1
2021,      263711202,5,2637,112,2,1,0,8,2,2
2021,      263711801,5,2637,118,1,1,0,9,2,1
2021,      263802401,3,2638,24,1,1,0,5,2,1
2021,      263802402,3,2638,24,2,1,4,5,2,1
2021,      263810901,3,2638,109,1,1,0,5,2,1
2021,      263813601,5,2638,136,1,1,6,5,1,1
2021,      263813601,6,2638,136,1,1,3,5,2,2
2021,      263903801,3,2639,38,1,1,1,7,2,1
2021,      263908601,5,2639,86,1,1,1,8,1,1
2021,      263908601,6,2639,86,1,1,0,8,2,2
2021,      263913101,4,2639,131,1,1,6,8,2,1
2021,      263914101,6,2639,141,1,2, , ,2,1
2021,      264007601,3,2640,76,1,1,1,4,2,1
2021,      264100201,3,2641,2,1,1,1,6,2,1
2021,      264107401,2,2641,74,1,1,1,8,1,1
2021,      264107401,3,2641,74,1,1,0,8,2,2
2021,      264107402,5,2641,74,2,1,5,8,2,1
2021,      264112001,4,2641,120,1,1,2,8,2,1
2021,      264202601,4,2642,26,1,1,1,7,2,1
2021,      264203201,2,2642,32,1,1,3,4,2,1
2021,      264310001,3,2643,100,1,1,0,11,2,1
2021,      264507502,3,2645,75,2,1,0,6,2,1
2021,      264507601,4,2645,76,1,2, , ,1,1
2021,      264507601,6,2645,76,1,1,2,5,2,2
2021,      264508503,3,2645,85,3,2, , ,1,1
2021,      264508503,4,2645,85,3,2, , ,2,2
2021,      264514001,4,2645,140,1,1,5,0,1,1
2021,      264514001,7,2645,140,1,1,0,5,2,2
2021,      264514003,3,2645,140,3,1,2,0,1,1
2021,      264514003,6,2645,140,3,1,8,0,2,2
2021,      264601801,3,2646,18,1,1,0,2,2,1
2021,      264613501,2,2646,135,1,1,1,3,1,1
2021,      264613501,3,2646,135,1,1,1,2,2,2
2021,      264615301,3,2646,153,1,1,2,0,1,1
2021,      264615301,4,2646,153,1,1,1,0,2,2
2021,      264702301,4,2647,23,1,1,0,3,2,1
2021,      264711701,3,2647,117,1,2, , ,1,1
2021,      264711701,6,2647,117,1,2, , ,2,2
2021,      264717301,3,2647,173,1,2, , ,2,1
2021,      264717501,2,2647,175,1,1,2,0,2,1
2021,      264803201,3,2648,32,1,1,4,0,2,1
2021,      264803301,5,2648,33,1,1,6,1,1,1
2021,      264803301,6,2648,33,1,1,1,1,2,2
2021,      264804001,5,2648,40,1,1,4,0,2,1
2021,      264806902,3,2648,69,2,1,3,0,2,1
2021,      264910402,3,2649,104,2,1,1,3,2,1
2021,      264913501,6,2649,135,1,1,8,7,2,1
2021,      265006601,4,2650,66,1,1,1,4,2,1
2021,      265007901,6,2650,79,1,1,1,3,2,1
2021,      265106701,3,2651,67,1,1,1,8,1,1
2021,      265106701,4,2651,67,1,1,1,8,2,2
2021,      265115701,3,2651,157,1,1,1,5,2,1
2021,      265118101,7,2651,181,1,1,1,3,1,1
2021,      265118101,8,2651,181,1,1,1,3,2,2
2021,      265200901,3,2652,9,1,1,2,5,2,1
2021,      265201601,5,2652,16,1,1,0,5,2,1
2021,      265202701,3,2652,27,1,1,1,5,2,1
2021,      265203301,6,2652,33,1,1,0,5,1,1
2021,      265203301,8,2652,33,1,1,4,5,2,2
2021,      265203701,2,2652,37,1,1,5,5,1,1
2021,      265203701,7,2652,37,1,1,2,5,1,2
2021,      265203701,8,2652,37,1,1,0,5,2,3
2021,      265204201,4,2652,42,1,1,4,3,2,1
2021,      265303401,3,2653,34,1,1,2,4,2,1
2021,      265306501,3,2653,65,1,1,6,5,1,1
2021,      265306501,4,2653,65,1,1,0,5,2,2
2021,      265308001,3,2653,80,1,1,0,4,2,1
2021,      265308201,8,2653,82,1,1,1,4,1,1
2021,      265308201,12,2653,82,1,2, , ,2,2
2021,      265312201,6,2653,122,1,1,5,4,2,1
2021,      265312401,3,2653,124,1,1,0,4,1,1
2021,      265312401,4,2653,124,1,1,0,4,2,2
2021,      265400301,5,2654,3,1,1,3,8,2,1
2021,      265400601,3,2654,6,1,1,7,7,2,1
2021,      265402101,3,2654,21,1,1,6,6,1,1
2021,      265402101,4,2654,21,1,1,2,6,2,2
2021,      265502901,4,2655,29,1,1,4,9,2,1
2021,      265504501,5,2655,45,1,1,1,10,1,1
2021,      265504501,6,2655,45,1,2, , ,2,2
2021,      265505301,5,2655,53,1,1,0,8,2,1
2021,      265506301,5,2655,63,1,1,4,9,1,1
2021,      265506301,6,2655,63,1,1,1,9,2,2
2021,      265601501,3,2656,15,1,1,1,7,1,1
2021,      265601501,4,2656,15,1,1,1,7,2,2
2021,      265601601,4,2656,16,1,1,5,6,1,1
2021,      265601601,5,2656,16,1,1,2,6,2,2
2021,      265602801,3,2656,28,1,1,3,8,2,1
2021,      265605901,3,2656,59,1,1,2,7,1,1
2021,      265605901,4,2656,59,1,1,0,7,2,2
2021,      265606001,3,2656,60,1,1,3,3,1,1
2021,      265606001,4,2656,60,1,1,1,4,2,2
2021,      265701001,3,2657,10,1,1,3,5,2,1
2021,      265701201,3,2657,12,1,1,0,4,2,1
2021,      265701501,4,2657,15,1,2, , ,2,1
2021,      265721301,5,2657,213,1,1,1,5,2,1
2021,      265721401,4,2657,214,1,2, , ,2,1
2021,      265721601,3,2657,216,1,1,4,0,1,1
2021,      265721601,4,2657,216,1,1,0,4,2,2
2021,      265722501,3,2657,225,1,1,5,6,1,1
2021,      265722501,4,2657,225,1,1,4,6,2,2
2021,      265722601,4,2657,226,1,1,1,0,2,1
2021,      265722701,3,2657,227,1,1,1,3,2,1
2021,      265800601,5,2658,6,1,1,6,6,2,1
2021,      265801401,3,2658,14,1,1,3,2,2,1
2021,      265801501,2,2658,15,1,1,1,7,2,1
2021,      265803101,2,2658,31,1,1,8,3,2,1
2021,      265803201,7,2658,32,1,1,6,7,1,1
2021,      265803201,8,2658,32,1,1,5,7,1,2
2021,      265803201,9,2658,32,1,1,1,7,2,3
2021,      265803301,6,2658,33,1,1,7,7,1,1
2021,      265803301,7,2658,33,1,1,4,7,1,2
2021,      265803301,8,2658,33,1,1,2,7,2,3
2021,      265805301,4,2658,53,1,1,8,7,2,1
2021,      265805401,3,2658,54,1,2, , ,2,1
2021,      265810201,3,2658,102,1,1,2,7,2,1
2021,      265810301,3,2658,103,1,1,4,7,2,1
2021,      265810401,4,2658,104,1,1,5,7,2,1
2021,      265810501,3,2658,105,1,1,2,7,1,1
2021,      265810501,4,2658,105,1,1,2,7,2,2
2021,      265810601,4,2658,106,1,1,5,7,1,1
2021,      265810601,5,2658,106,1,1,4,7,2,2
2021,      265902201,2,2659,22,1,1,5,4,1,1
2021,      265902201,3,2659,22,1,1,1,4,1,2
2021,      265902201,4,2659,22,1,1,2,4,1,3
2021,      265902201,5,2659,22,1,1,0,4,1,4
2021,      265902201,6,2659,22,1,1,0,4,2,5
2021,      265902401,4,2659,24,1,1,5,3,1,1
2021,      265902401,5,2659,24,1,1,0,3,2,2
2021,      265902501,3,2659,25,1,1,8,3,1,1
2021,      265902501,4,2659,25,1,1,5,3,1,2
2021,      265902501,5,2659,25,1,1,0,3,2,3
2021,      265903201,4,2659,32,1,1,1,10,1,1
2021,      265903201,5,2659,32,1,1,1,10,1,2
2021,      265903201,6,2659,32,1,1,0,10,2,3
2021,      265903301,5,2659,33,1,1,5,3,1,1
2021,      265903301,6,2659,33,1,1,5,3,2,2
2021,      265904101,5,2659,41,1,1,1,3,2,1
2021,      265905801,3,2659,58,1,1,4,9,2,1
2021,      265906801,5,2659,68,1,1,5,6,1,1
2021,      265906801,6,2659,68,1,1,2,6,1,2
2021,      265906801,7,2659,68,1,1,0,6,2,3
2021,      265907001,3,2659,70,1,1,1,10,1,1
2021,      265907001,4,2659,70,1,1,0,10,1,2
2021,      265907001,5,2659,70,1,1,6,10,2,3
2021,      266001101,5,2660,11,1,2, , ,1,1
2021,      266001101,7,2660,11,1,1,3,3,2,2
2021,      266001501,4,2660,15,1,1,1,4,2,1
2021,      266004201,3,2660,42,1,1,5,1,1,1
2021,      266004201,4,2660,42,1,2, , ,2,2
2021,      266004501,3,2660,45,1,1,0,3,2,1
2021,      266008701,3,2660,87,1,1,4,3,1,1
2021,      266008701,4,2660,87,1,1,2,3,1,2
2021,      266008701,5,2660,87,1,1,1,3,2,3
2021,      266008801,7,2660,88,1,1,1,3,2,1
2021,      266008901,3,2660,89,1,1,0,4,2,1
2021,      266101301,3,2661,13,1,1,4,4,2,1
2021,      266101501,2,2661,15,1,1,4,4,1,1
2021,      266101501,3,2661,15,1,1,1,4,2,2
2021,      266101601,3,2661,16,1,1,0,7,2,1
2021,      266101701,2,2661,17,1,1,6,4,2,1
2021,      266104301,4,2661,43,1,1,2,6,2,1
2021,      266109201,5,2661,92,1,1,0,4,2,1
2021,      266109701,3,2661,97,1,1,2,5,1,1
2021,      266109701,4,2661,97,1,1,1,4,2,2
2021,      266109901,3,2661,99,1,1,0,4,2,1
2021,      266200901,3,2662,9,1,1,1,3,1,1
2021,      266200901,5,2662,9,1,1,0,3,2,2
2021,      266201001,3,2662,10,1,1,6,5,2,1
2021,      266207001,2,2662,70,1,1,0,2,1,1
2021,      266207001,6,2662,70,1,1,0,2,2,2
2021,      266207101,4,2662,71,1,1,7,4,1,1
2021,      266207101,5,2662,71,1,1,0,4,2,2
2021,      266207201,3,2662,72,1,1,0,4,2,1
2021,      266207301,5,2662,73,1,1,3,4,2,1
2021,      266208501,3,2662,85,1,1,3,4,2,1
2021,      266208901,3,2662,89,1,1,1,4,2,1
2021,      266300701,3,2663,7,1,2, , ,1,1
2021,      266300701,4,2663,7,1,2, , ,1,2
2021,      266300701,5,2663,7,1,2, , ,2,3
2021,      266301201,3,2663,12,1,1,1,0,2,1
2021,      266303701,2,2663,37,1,1,0,3,2,1
2021,      266304601,3,2663,46,1,1,1,4,1,1
2021,      266304601,4,2663,46,1,1,1,4,2,2
2021,      266304801,6,2663,48,1,1,6,0,2,1
2021,      266306001,4,2663,60,1,1,8,9,1,1
2021,      266306001,5,2663,60,1,1,4,9,2,2
2021,      266307801,5,2663,78,1,1,6,4,1,1
2021,      266307801,6,2663,78,1,1,0,4,2,2
2021,      266400601,3,2664,6,1,1,7,8,2,1
2021,      266400701,4,2664,7,1,1,0,8,1,1
2021,      266400701,6,2664,7,1,1,98,98,1,2
2021,      266400701,7,2664,7,1,1,98,98,2,3
2021,      266401701,3,2664,17,1,1,7,8,1,1
2021,      266401701,4,2664,17,1,1,4,8,1,2
2021,      266401701,5,2664,17,1,1,0,8,2,3
2021,      266402001,3,2664,20,1,1,0,8,1,1
2021,      266402001,4,2664,20,1,1,0,8,2,2
2021,      266402901,2,2664,29,1,1,0,8,1,1
2021,      266402901,3,2664,29,1,1,0,8,1,2
2021,      266402901,4,2664,29,1,1,0,8,2,3
2021,      266403801,5,2664,38,1,1,2,8,2,1
2021,      266500201,4,2665,2,1,1,5,6,1,1
2021,      266500201,5,2665,2,1,1,3,6,2,2
2021,      266500301,5,2665,3,1,1,2,9,2,1
2021,      266500501,2,2665,5,1,1,2,9,2,1
2021,      266500801,3,2665,8,1,1,4,4,1,1
2021,      266500801,4,2665,8,1,1,3,4,1,2
2021,      266500801,5,2665,8,1,1,1,4,2,3
2021,      266502201,4,2665,22,1,1,1,4,1,1
2021,      266502201,5,2665,22,1,1,0,4,2,2
2021,      266502601,3,2665,26,1,1,1,4,1,1
2021,      266502601,4,2665,26,1,1,0,4,2,2
2021,      266600301,3,2666,3,1,1,5,3,1,1
2021,      266600301,4,2666,3,1,1,2,3,2,2
2021,      266607101,3,2666,71,1,1,4,6,1,1
2021,      266607101,4,2666,71,1,1,0,6,2,2
2021,      266608001,5,2666,80,1,1,3,2,1,1
2021,      266608001,6,2666,80,1,1,1,2,2,2
2021,      266612001,6,2666,120,1,1,1,6,2,1
2021,      266618001,6,2666,180,1,1,0,5,1,1
2021,      266618001,9,2666,180,1,1,0,5,2,2
2021,      266701001,5,2667,10,1,1,0,6,2,1
2021,      266703502,3,2667,35,2,1,1,7,2,1
2021,      266703503,2,2667,35,3,1,4,4,1,1
2021,      266703503,3,2667,35,3,1,3,4,1,2
2021,      266703503,4,2667,35,3,1,0,3,2,3
2021,      266706901,6,2667,69,1,1,0,2,2,1
2021,      266711301,6,2667,113,1,1,0,5,1,1
2021,      266711301,12,2667,113,1,1,4,5,2,2
2021,      266820701,4,2668,207,1,1,0,8,2,1
2021,      266904601,6,2669,46,1,1,0,8,2,1
2021,      266906501,4,2669,65,1,1,0,8,2,1
2021,      266909501,5,2669,95,1,1,0,8,1,1
2021,      266909501,6,2669,95,1,1,0,8,2,2
2021,      267001201,6,2670,12,1,1,5,8,1,1
2021,      267001201,7,2670,12,1,1,2,8,1,2
2021,      267001201,11,2670,12,1,1,1,8,2,3
2021,      267004501,3,2670,45,1,1,3,9,2,1
2021,      267102901,5,2671,29,1,1,2,6,1,1
2021,      267102901,9,2671,29,1,1,2,6,2,2
2021,      267105001,3,2671,50,1,1,3,7,2,1
2021,      267107001,6,2671,70,1,1,0,3,2,1
2021,      267111601,4,2671,116,1,1,0,4,2,1
2021,      267210201,7,2672,102,1,1,1,3,2,1
2021,      267217101,5,2672,171,1,1,1,4,1,1
2021,      267217101,8,2672,171,1,1,2,4,2,2
2021,      267217302,4,2672,173,2,1,0,3,2,1
2021,      267307401,3,2673,74,1,1,1,10,1,1
2021,      267307401,5,2673,74,1,1,1,4,2,2
2021,      267319002,3,2673,190,2,2, , ,2,1
2021,      267320501,3,2673,205,1,1,0,10,1,1
2021,      267320501,6,2673,205,1,1,1,10,2,2
2021,      267327701,3,2673,277,1,1,0,4,1,1
2021,      267327701,5,2673,277,1,1,6,6,2,2
2021,      267406401,4,2674,64,1,1,1,6,2,1
2021,      267408201,4,2674,82,1,1,3,1,2,1
2021,      267410201,3,2674,102,1,1,5,2,2,1
2021,      267413201,2,2674,132,1,1,2,6,2,1
2021,      267414901,4,2674,149,1,1,0,6,2,1
2021,      267415101,4,2674,151,1,1,1,6,1,1
2021,      267415101,7,2674,151,1,1,8,6,2,2
2021,      267415901,4,2674,159,1,1,5,2,2,1
2021,      267507501,4,2675,75,1,1,3,1,2,1
2021,      267509901,4,2675,99,1,1,5,2,1,1
2021,      267509901,5,2675,99,1,1,4,2,2,2
2021,      267511501,7,2675,115,1,1,3,4,1,1
2021,      267511501,10,2675,115,1,1,3,4,1,2
2021,      267511501,11,2675,115,1,1,3,4,1,3
2021,      267511501,12,2675,115,1,1,2,4,1,4
2021,      267511501,15,2675,115,1,1,1,4,1,5
2021,      267511501,16,2675,115,1,1,3,4,2,6
2021,      267600702,7,2676,7,2,1,0,7,2,1
2021,      267613101,5,2676,131,1,2, , ,2,1
2021,      267701401,3,2677,14,1,1,3,1,1,1
2021,      267701401,5,2677,14,1,1,2,4,2,2
2021,      267706301,4,2677,63,1,1,0,2,2,1
2021,      267709301,3,2677,93,1,1,3,3,2,1
2021,      267711101,3,2677,111,1,1,6,3,2,1
2021,      267714901,4,2677,149,1,1,4,2,1,1
2021,      267714901,5,2677,149,1,1,4,2,1,2
2021,      267714901,6,2677,149,1,1,2,1,2,3
2021,      267716801,4,2677,168,1,1,7,4,2,1
2021,      267718501,3,2677,185,1,1,2,5,1,1
2021,      267718501,4,2677,185,1,1,1,5,2,2
2021,      267718901,3,2677,189,1,1,0,3,2,1
2021,      267800301,3,2678,3,1,2, , ,1,1
2021,      267800301,4,2678,3,1,2, , ,1,2
2021,      267800301,5,2678,3,1,2, , ,2,3
2021,      267800801,5,2678,8,1,1,4,3,1,1
2021,      267800801,6,2678,8,1,1,3,3,2,2
2021,      267802001,4,2678,20,1,2, , ,1,1
2021,      267802001,5,2678,20,1,2, , ,1,2
2021,      267802001,7,2678,20,1,2, , ,1,3
2021,      267802001,8,2678,20,1,2, , ,2,4
2021,      267806201,3,2678,62,1,1,1,3,1,1
2021,      267806201,7,2678,62,1,1,2,3,2,2
2021,      267815801,3,2678,158,1,1,0,3,1,1
2021,      267815801,5,2678,158,1,1,5,3,2,2
2021,      267816201,3,2678,162,1,2, , ,1,1
2021,      267816201,4,2678,162,1,2, , ,2,2
2021,      267822701,3,2678,227,1,1,1,5,1,1
2021,      267822701,4,2678,227,1,1,1,5,2,2
2021,      267903501,5,2679,35,1,1,4,4,2,1
2021,      267904201,4,2679,42,1,2, , ,2,1
2021,      267908401,5,2679,84,1,1,3,6,2,1
2021,      267910701,7,2679,107,1,1,6,6,1,1
2021,      267910701,8,2679,107,1,1,2,6,1,2
2021,      267910701,9,2679,107,1,1,1,6,1,3
2021,      267910701,10,2679,107,1,1,1,6,1,4
2021,      267910701,12,2679,107,1,1,3,6,2,5
2021,      267912701,3,2679,127,1,1,2,6,2,1
2021,      267914701,8,2679,147,1,1,4,2,2,1
2021,      267918101,4,2679,181,1,1,4,6,1,1
2021,      267918101,5,2679,181,1,1,1,8,2,2
2021,      267920602,3,2679,206,2,2, , ,2,1
2021,      268001001,4,2680,10,1,1,3,4,2,1
2021,      268005801,4,2680,58,1,1,2,5,2,1
2021,      268006301,3,2680,63,1,1,3,4,1,1
2021,      268006301,4,2680,63,1,1,3,4,1,2
2021,      268006301,5,2680,63,1,2, , ,2,3
2021,      268009501,5,2680,95,1,1,3,4,1,1
2021,      268009501,8,2680,95,1,1,2,4,1,2
2021,      268009501,9,2680,95,1,1,0,3,2,3
2021,      268106301,9,2681,63,1,1,3,3,1,1
2021,      268106301,10,2681,63,1,1,0,3,1,2
2021,      268106301,11,2681,63,1,1,0,3,2,3
2021,      268108301,3,2681,83,1,1,4,3,2,1
2021,      268108601,3,2681,86,1,2, , ,1,1
2021,      268108601,4,2681,86,1,2, , ,2,2
2021,      268109301,4,2681,93,1,1,4,3,1,1
2021,      268109301,5,2681,93,1,1,2,3,1,2
2021,      268109301,6,2681,93,1,1,0,3,2,3
2021,      268112401,4,2681,124,1,1,2,5,2,1
2021,      268112901,4,2681,129,1,1,4,2,2,1
2021,      268115001,3,2681,150,1,1,0,4,2,1
2021,      268201501,3,2682,15,1,1,2,8,2,1
2021,      268201601,4,2682,16,1,1,1,10,1,1
2021,      268201601,5,2682,16,1,1,1,10,2,2
2021,      268207701,3,2682,77,1,1,5,11,2,1
2021,      268208901,5,2682,89,1,1,5,7,1,1
2021,      268208901,6,2682,89,1,1,3,7,2,2
2021,      268209301,4,2682,93,1,1,1,10,2,1
2021,      268212001,3,2682,120,1,1,4,7,2,1
2021,      268212101,3,2682,121,1,1,0,10,2,1
